Kingdom	Phylum	Class	Order	Family	Genus
ASV_16458	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_16459	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_16460	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	NA
ASV_16461	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	S32	TM7
ASV_16462	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	NA
ASV_16463	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	NA
ASV_16464	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_16465	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV_16466	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_16467	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter
ASV_16468	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_16469	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_16470	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_16471	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_16472	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_16473	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_16474	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
ASV_16475	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_16476	Bacteria	Latescibacterota	NA	NA	NA	NA
ASV_16477	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
ASV_16478	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_16479	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_16480	Bacteria	MBNT15	NA	NA	NA	NA
ASV_16481	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	NA
ASV_16482	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	NA	NA
ASV_16483	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA
ASV_16484	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_16485	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16486	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon
ASV_16487	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA
ASV_16489	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_16490	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	NA
ASV_16491	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16492	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16493	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium
ASV_16494	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum
ASV_16495	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_16496	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_16497	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia
ASV_16498	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_16499	Bacteria	Firmicutes	Clostridia	Clostridia_or	Hungateiclostridiaceae	Ruminiclostridium
ASV_16500	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_16501	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus
ASV_16502	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_16503	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_16504	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_16505	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella
ASV_16506	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16507	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_16508	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
ASV_16509	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis
ASV_16510	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_16511	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_16512	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_16513	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16514	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_16515	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium
ASV_16516	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_16517	Bacteria	RCP2-54	NA	NA	NA	NA
ASV_16518	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA
ASV_16519	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
ASV_16520	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV_16521	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_16522	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_16523	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16524	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium
ASV_16525	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella
ASV_16526	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_16527	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_16530	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16531	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_16532	Bacteria	Chloroflexi	TK17	NA	NA	NA
ASV_16533	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
ASV_16534	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_16535	Bacteria	Planctomycetota	Pla4_lineage	NA	NA	NA
ASV_16536	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_16537	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_16538	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
ASV_16539	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA
ASV_16540	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_16541	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA
ASV_16542	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV_16543	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA
ASV_16544	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	NA
ASV_16545	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16546	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16547	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA
ASV_16548	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_16550	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_16551	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	IS-44
ASV_16552	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	NA
ASV_16553	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_16554	Bacteria	NA	NA	NA	NA	NA
ASV_16555	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_16556	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces
ASV_16557	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_16558	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_16559	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_16560	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_16561	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV_16562	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
ASV_16563	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_16564	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_16565	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_16566	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
ASV_16567	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium
ASV_16568	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter
ASV_16569	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16570	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_16571	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC-ZSS-LKJ147
ASV_16572	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_16574	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_16576	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_16577	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_16578	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA
ASV_16579	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Candidatus_Glomeribacter
ASV_16580	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_16581	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_16582	Bacteria	Desulfobacterota	NA	NA	NA	NA
ASV_16583	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_16584	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
ASV_16585	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA
ASV_16586	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_16587	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium
ASV_16588	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_16589	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_16590	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
ASV_16591	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_16592	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_16593	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_16594	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus
ASV_16595	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella
ASV_16596	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_16597	Bacteria	NB1-j	NA	NA	NA	NA
ASV_16598	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA
ASV_16599	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_16600	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_16601	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_16602	Bacteria	Actinobacteriota	Actinobacteria	0319-7L14	NA	NA
ASV_16603	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16604	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
ASV_16605	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_16606	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_16607	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_16608	Bacteria	MBNT15	NA	NA	NA	NA
ASV_16609	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_13	NA	NA
ASV_16610	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_16611	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora
ASV_16612	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium
ASV_16613	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
ASV_16614	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_16615	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV_16616	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_16617	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella
ASV_16618	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_16619	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_16620	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella
ASV_16621	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_16622	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16623	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_16624	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_16625	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16626	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16627	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16628	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_16629	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
ASV_16630	Bacteria	Elusimicrobiota	Lineage_IIb	NA	NA	NA
ASV_16631	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_16632	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_16633	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes
ASV_16634	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_16635	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans
ASV_16636	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_16637	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
ASV_16638	Bacteria	Chloroflexi	Ktedonobacteria	NA	NA	NA
ASV_16639	Bacteria	Myxococcota	bacteriap25	NA	NA	NA
ASV_16641	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
ASV_16642	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
ASV_16643	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter
ASV_16644	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_16645	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_16647	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
ASV_16648	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16649	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga
ASV_16650	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_16651	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_16652	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_16653	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16654	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_16655	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16656	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus
ASV_16658	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16659	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3-10
ASV_16660	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA
ASV_16661	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA
ASV_16662	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_16663	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter
ASV_16664	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_16665	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Edaphobacter
ASV_16666	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA
ASV_16667	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_16668	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA
ASV_16669	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Streptosporangium
ASV_16670	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
ASV_16671	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax
ASV_16672	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Pseudoflavitalea
ASV_16673	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA
ASV_16674	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16675	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia
ASV_16676	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Caenimonas
ASV_16677	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_16678	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	NA
ASV_16679	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_16680	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA
ASV_16681	Bacteria	NB1-j	NA	NA	NA	NA
ASV_16682	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	NA
ASV_16683	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_16684	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_16685	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_16686	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
ASV_16687	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola
ASV_16688	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosospira
ASV_16689	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_16691	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_16692	Bacteria	NA	NA	NA	NA	NA
ASV_16693	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_16694	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16695	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_16696	Bacteria	Myxococcota	Polyangia	mle1-27	NA	NA
ASV_16697	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA
ASV_16698	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_16699	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
ASV_16700	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_16701	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_16703	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_16705	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	NA
ASV_16706	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1
ASV_16707	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_16708	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
ASV_16709	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_16710	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16711	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_16712	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_16713	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_16714	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_16715	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_16716	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_16717	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella
ASV_16718	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_16719	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_16720	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_16721	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Aggregicoccus
ASV_16722	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalicibacterium
ASV_16723	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16724	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_16725	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	NA	NA
ASV_16726	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA
ASV_16727	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_13	NA	NA
ASV_16728	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_16729	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_16730	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaera
