Sample_ID	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date
bourceret_2018_00020	RH_14H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00021	RH_15H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00022	RH_19H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00013	RH_1H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00023	RH_20H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00024	RH_21H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00037	RH_25H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00038	RH_26H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00039	RH_27H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00014	RH_2H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00040	RH_31H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00041	RH_32H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00042	RH_33H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00043	RH_37H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00044	RH_38H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00045	RH_39H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00015	RH_3H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00046	RH_43H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00047	RH_44H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00048	RH_45H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00061	RH_49H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00062	RH_50H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00063	RH_51H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00064	RH_55H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00065	RH_56H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00066	RH_57H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00067	RH_61H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00068	RH_62H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00069	RH_63H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00070	RH_67H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00071	RH_68H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00072	RH_69H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00085	RH_73H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00086	RH_74H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00087	RH_75H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00088	RH_79H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00016	RH_7H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00017	RH_8H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00018	RH_9H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00007	RT_13H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00008	RT_14H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00009	RT_15H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00010	RT_19H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00001	RT_1H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00011	RT_20H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00012	RT_21H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00025	RT_25H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00026	RT_26H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00027	RT_27H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00002	RT_2H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00028	RT_31H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00029	RT_32H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00030	RT_33H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00031	RT_37H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00032	RT_38H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00033	RT_39H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00003	RT_3H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00034	RT_43H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00035	RT_44H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00036	RT_45H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00049	RT_49H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00050	RT_50H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00051	RT_51H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00052	RT_55H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00053	RT_56H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00054	RT_57H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DEMO	NPK	bourceret_2018_001	NS	07_2017
bourceret_2018_00055	RT_61H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00056	RT_62H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00057	RT_63H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00058	RT_67H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00059	RT_68H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00060	RT_69H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00073	RT_73H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00074	RT_74H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00075	RT_75H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00076	RT_79H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00004	RT_7H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00077	RT_80H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00078	RT_81H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00079	RT_85H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00080	RT_86H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00081	RT_87H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00005	RT_8H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00082	RT_91H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00083	RT_92H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00084	RT_93H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_001	NS	07_2017
bourceret_2018_00006	RT_9H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DEMO	NK	bourceret_2018_001	NS	07_2017
bourceret_2018_00112	RH_103H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00113	RH_104H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00114	RH_105H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00115	RH_109H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00116	RH_110H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00117	RH_111H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00118	RH_115H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00119	RH_116H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00120	RH_117H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00133	RH_121H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00134	RH_122H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00135	RH_123H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00136	RH_127H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00137	RH_128H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00138	RH_129H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00139	RH_133H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00140	RH_134H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00141	RH_135H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00142	RH_139H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00143	RH_140H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00144	RH_141H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00157	RH_145H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00158	RH_146H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00159	RH_147H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00160	RH_151H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00161	RH_152H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00162	RH_153H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00163	RH_157H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00164	RH_158H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00165	RH_159H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00166	RH_163H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00167	RH_164H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00168	RH_165H	Reconstruct_VG2017	zea_mays_l	3_PH207	rhizosphere	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00089	RH_80H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00090	RH_81H	Reconstruct_VG2017	zea_mays_l	4_F2	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00091	RH_85H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00092	RH_86H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00093	RH_87H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00094	RH_91H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00095	RH_92H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00096	RH_93H	Reconstruct_VG2017	zea_mays_l	1_B73	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00109	RH_97H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00110	RH_98H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00111	RH_99H	Reconstruct_VG2017	zea_mays_l	2_DK105	rhizosphere	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00100	RT_103H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00101	RT_104H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00102	RT_105H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00103	RT_109H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00104	RT_110H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00105	RT_111H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00106	RT_115H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00107	RT_116H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00108	RT_117H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00121	RT_121H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00122	RT_122H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00123	RT_123H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00124	RT_127H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00125	RT_128H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00126	RT_129H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00127	RT_133H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00128	RT_134H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00129	RT_135H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00130	RT_139H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00131	RT_140H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00132	RT_141H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00145	RT_145H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00146	RT_146H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00147	RT_147H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00148	RT_151H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00149	RT_152H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00150	RT_153H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00151	RT_157H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00152	RT_158H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00153	RT_159H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00154	RT_163H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00155	RT_164H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00156	RT_165H	Reconstruct_VG2017	zea_mays_l	3_PH207	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00169	RT_169H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00170	RT_170H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00171	RT_171H	Reconstruct_VG2017	zea_mays_l	4_F2	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00172	RT_175H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00173	RT_176H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00174	RT_177H	Reconstruct_VG2017	zea_mays_l	5_pht1;6	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00175	RT_181H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00176	RT_182H	Reconstruct_VG2017	zea_mays_l	1_B73	root	DOK	BIODYN	bourceret_2018_002	NS	07_2017
bourceret_2018_00097	RT_97H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00098	RT_98H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00099	RT_99H	Reconstruct_VG2017	zea_mays_l	2_DK105	root	DOK	CONMIN	bourceret_2018_002	NS	07_2017
bourceret_2018_00241	BK_481H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00242	BK_482H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00243	BK_483H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00244	BK_484H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00245	BK_485H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00246	BK_486H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00247	BK_487H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00248	BK_488H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00249	BK_489H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2018_003	NS	07_2017
bourceret_2018_00250	BK_490H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2018_003	NS	07_2017
bourceret_2018_00251	BK_491H	Reconstruct_VG2017	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2018_003	NS	07_2017
