id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_816	71	0.000955109837631328	5.47991526376431	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	4.05945099546642e-05	0.0232558139534884	ASV_816	ASV_1028	Cluster_73	25
ASV_823	166	0.00105042016806723	34.6377705306434	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	0.00052482350252856	0.151162790697674	ASV_823	ASV_1447	Cluster_85	33
ASV_827	146	0.00102880658436214	34.4141074721577	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00304547363477785	0.662790697674419	ASV_827	ASV_537	Cluster_56	49
ASV_835	110	0.000992063492063492	10.7556616061783	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000244488702696584	0.0813953488372093	ASV_835	ASV_744	Cluster_61	25
ASV_839	127	0.00100908173562059	36.5293651758031	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00295726520954398	0.674418604651163	ASV_839	ASV_88	Cluster_20	52
ASV_84	293	0.00121212121212121	239.343380920977	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0.0392486415854579	0.662790697674419	ASV_84	ASV_537	Cluster_56	49
ASV_844	103	0.000985221674876847	17.1646692600582	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.000615945336741304	0.174418604651163	ASV_844	ASV_111	Cluster_25	53
ASV_847	183	0.00106951871657754	43.8048461923943	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	0.000538561859786363	0.127906976744186	ASV_847	ASV_191	Cluster_30	34
ASV_849	233	0.00112994350282486	106.865829208511	Bacteria	Acidobacteriota	Subgroup_11	NA	NA	NA	0.00165359379108637	0.383720930232558	ASV_849	ASV_88	Cluster_20	52
ASV_856	266	0.00117370892018779	153.309426329875	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	0.00374973840547182	0.267441860465116	ASV_856	ASV_856	Cluster_67	35
ASV_857	140	0.00102249488752556	45.2095592598906	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000335238218731558	0.0581395348837209	ASV_857	ASV_1028	Cluster_73	25
ASV_864	96	0.000978473581213307	14.223206569242	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000284975985981676	0.127906976744186	ASV_864	ASV_744	Cluster_61	25
ASV_868	97	0.000979431929480901	16.7996341201443	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	0.0003418582748443	0.0930232558139535	ASV_868	ASV_2072	Cluster_101	52
ASV_870	60	0.000945179584120983	2.09937025904017	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	5.23779593547035e-05	0.0116279069767442	ASV_870	ASV_1028	Cluster_73	25
ASV_871	100	0.000982318271119843	12.5895308079354	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	0.000305687930742394	0.0930232558139535	ASV_871	ASV_2072	Cluster_101	52
ASV_872	76	0.000959692898272553	5.87030879004496	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	0.000120166494676152	0.0581395348837209	ASV_872	ASV_3117	Cluster_121	25
ASV_88	260	0.00116550116550117	179.034426907796	Bacteria	Acidobacteriota	Subgroup_11	NA	NA	NA	0.0223982126756154	0.930232558139535	ASV_88	ASV_88	Cluster_20	52
ASV_881	135	0.00101729399796541	24.7588145924722	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000934915759670737	0.232558139534884	ASV_881	ASV_856	Cluster_67	35
ASV_885	57	0.000942507068803016	1.47608393640448	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	4.42765862381636e-05	0.0232558139534884	ASV_885	ASV_744	Cluster_61	25
ASV_886	166	0.00105042016806723	50.8192611709448	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.00101227911745866	0.255813953488372	ASV_886	ASV_135	Cluster_26	46
ASV_887	113	0.000995024875621891	20.8523185000469	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA	0.00108439961354279	0.255813953488372	ASV_887	ASV_107	Cluster_24	35
ASV_888	159	0.00104275286757039	49.5394901294464	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	0.00013494932181309	0.0465116279069767	ASV_888	ASV_856	Cluster_67	35
ASV_89	288	0.00120481927710843	205.588197574756	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.00931610480722607	0.813953488372093	ASV_89	ASV_111	Cluster_25	53
ASV_892	159	0.00104275286757039	40.949825155338	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000970953430578713	0.244186046511628	ASV_892	ASV_1447	Cluster_85	33
ASV_895	176	0.00106157112526539	47.7130799047223	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0.000566013330708437	0.174418604651163	ASV_895	ASV_1447	Cluster_85	33
ASV_896	162	0.00104602510460251	36.8607021072536	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00148374308319715	0.372093023255814	ASV_896	ASV_111	Cluster_25	53
ASV_906	157	0.00104058272632674	50.1134061201982	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00121446427086379	0.325581395348837	ASV_906	ASV_111	Cluster_25	53
ASV_911	106	0.000988142292490119	14.2310013317318	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0.00154155687069489	0.348837209302326	ASV_911	ASV_111	Cluster_25	53
ASV_917	63	0.000947867298578199	2.41063362818813	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000493359589137991	0.174418604651163	ASV_917	ASV_1028	Cluster_73	25
ASV_918	126	0.00100806451612903	22.7807112392149	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0.001921648310094	0.523255813953488	ASV_918	ASV_222	Cluster_36	28
ASV_919	84	0.000967117988394584	9.08607527694197	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00106416573013482	0.337209302325581	ASV_919	ASV_111	Cluster_25	53
ASV_927	147	0.00102986611740474	36.2839908198429	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.000754282490095903	0.255813953488372	ASV_927	ASV_111	Cluster_25	53
ASV_929	76	0.000959692898272553	6.59550947865041	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0.000609962244001375	0.209302325581395	ASV_929	ASV_537	Cluster_56	49
ASV_93	250	0.00115207373271889	139.17007257674	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00314655845022516	0.465116279069767	ASV_93	ASV_93	Cluster_21	19
ASV_931	166	0.00105042016806723	73.9305179884865	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000618828265521981	0.174418604651163	ASV_931	ASV_1819	Cluster_95	11
ASV_936	291	0.00120918984280532	202.57727927232	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.0028297205900633	0.488372093023256	ASV_936	ASV_537	Cluster_56	49
ASV_941	141	0.00102354145342886	25.5448452229384	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0.000436022238023851	0.104651162790698	ASV_941	ASV_111	Cluster_25	53
ASV_943	223	0.00111731843575419	82.1736027759661	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00143805419036096	0.325581395348837	ASV_943	ASV_191	Cluster_30	34
ASV_947	88	0.000970873786407767	10.0769363340529	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	0.00164960056480721	0.418604651162791	ASV_947	ASV_88	Cluster_20	52
ASV_95	58	0.000943396226415094	1.79741044277854	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	9.33192955064801e-05	0.0348837209302326	ASV_95	ASV_2072	Cluster_101	52
ASV_955	97	0.000979431929480901	14.9239968071263	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.00209584330385467	0.476744186046512	ASV_955	ASV_88	Cluster_20	52
ASV_957	101	0.000983284169124877	17.3053025775795	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0.000330235333705765	0.116279069767442	ASV_957	ASV_107	Cluster_24	35
ASV_959	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Xylophilus	0	0	ASV_959	ASV_2072	Cluster_101	52
ASV_963	64	0.00094876660341556	2.79239348723261	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	0.000606550586904027	0.186046511627907	ASV_963	ASV_80	Cluster_19	16
ASV_966	114	0.00099601593625498	20.7959925259329	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	0.00019725067415754	0.0813953488372093	ASV_966	ASV_107	Cluster_24	35
ASV_967	64	0.00094876660341556	3.43636661875	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	0.000177638745028206	0.0465116279069767	ASV_967	ASV_744	Cluster_61	25
ASV_97	152	0.0010351966873706	34.997881779647	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	0.00733078764885911	0.825581395348837	ASV_97	ASV_88	Cluster_20	52
ASV_970	151	0.00103412616339193	31.3629789351661	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosospira	0.00104106320802565	0.209302325581395	ASV_970	ASV_856	Cluster_67	35
ASV_972	205	0.00109529025191676	74.1268870484554	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00230752592220104	0.383720930232558	ASV_972	ASV_1447	Cluster_85	33
ASV_977	81	0.000964320154291225	9.36420710926734	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	0.000191366059546252	0.0813953488372093	ASV_977	ASV_3117	Cluster_121	25
ASV_980	147	0.00102986611740474	28.9176130478728	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00122787573881954	0.302325581395349	ASV_980	ASV_111	Cluster_25	53
ASV_986	89	0.000971817298347911	15.3603073720536	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	0.000144281743566355	0.0697674418604651	ASV_986	ASV_2072	Cluster_101	52
ASV_992	133	0.00101522842639594	29.5475716187994	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0.000615544050008954	0.151162790697674	ASV_992	ASV_107	Cluster_24	35
ASV_996	76	0.000959692898272553	3.03344941362625	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	NA	NA	0.000561995416344364	0.22093023255814	ASV_996	ASV_88	Cluster_20	52
