Sample_ID	RA_rep	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date	Group
nakano_2019_00120	0.656428571428571	pro3.448RP4	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00121	0.731986531986532	pro3.448RP5	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00122	0.559696342305038	pro3.418RS1	nakano_2019	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00123	0.566874566874567	pro3.418RS2	nakano_2019	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00124	0.544955387783116	pro3.418RS3	nakano_2019	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00125	0.537024221453287	pro3.418RS4	nakano_2019	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00126	0.575104311543811	pro3.418RS5	nakano_2019	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00127	0.615650969529086	pro3.442RS1	nakano_2019	arabidopsis_thaliana	nai1-1	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00128	0.571132596685083	pro3.442RS2	nakano_2019	arabidopsis_thaliana	nai1-1	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00129	0.590659340659341	pro3.442RS3	nakano_2019	arabidopsis_thaliana	nai1-1	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00130	0.660481099656357	pro3.442RS4	nakano_2019	arabidopsis_thaliana	nai1-1	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00131	0.507617728531856	pro3.442RS5	nakano_2019	arabidopsis_thaliana	nai1-1	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00132	0.561161022805805	pro3.444RS1	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00133	0.562064156206416	pro3.444RS2	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00134	0.526462395543176	pro3.444RS3	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00135	0.571728481455563	pro3.444RS4	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00136	0.602861035422343	pro3.444RS5	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00137	0.552649690295939	pro3.446RS1	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00138	0.580068728522337	pro3.446RS2	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00139	0.624313186813187	pro3.446RS3	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00140	0.587334725121782	pro3.446RS4	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00141	0.522460262612301	pro3.446RS5	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00142	0.537774725274725	pro3.448RS1	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00143	0.601529902642559	pro3.448RS2	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00144	0.589779005524862	pro3.448RS3	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00145	0.532179930795848	pro3.448RS4	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00146	0.527487821851079	pro3.448RS5	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizosphere	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizosphere
nakano_2019_00427	0.651546391752577	pro20.561RP1	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00428	0.67574931880109	pro20.561RP2	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00429	0.730795377294358	pro20.561RP3	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00430	0.657451112609575	pro20.561RP4	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00431	0.731029810298103	pro20.561RP5	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00432	0.67462482946794	pro20.564RP1	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00433	0.669178082191781	pro20.564RP2	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00434	0.709809264305177	pro20.564RP3	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00435	0.66010854816825	pro20.564RP4	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00437	0.708361658735554	pro20.563RP1	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00438	0.657731958762887	pro20.563RP2	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00439	0.671204901293397	pro20.563RP3	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00440	0.759133964817321	pro20.563RP4	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00441	0.655405405405405	pro20.563RP5	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00442	0.687983134223472	pro20.567RP1	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00443	0.617687074829932	pro20.567RP2	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00444	0.67462482946794	pro20.567RP3	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00445	0.693669162695711	pro20.567RP4	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00446	0.679399727148704	pro20.567RP5	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00447	0.697178251892636	pro20.559RP1	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00448	0.693143245078072	pro20.559RP2	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00451	0.673180592991914	pro20.559RP5	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00452	0.54757015742642	pro20.0S1	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_soil
nakano_2019_00453	0.577562326869806	pro20.0S2	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_soil
nakano_2019_00454	0.553411440385941	pro20.0S3	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_soil
nakano_2019_00455	0.556010928961749	pro20.0S4	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_soil
nakano_2019_00456	0.585851648351648	pro20.0S5	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS13	nakano_2019_209	GH	10_2019	arabidopsis_thaliana_CAS_soil
wippel_2020_00001	0.720392431674842	At1	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00002	0.741228070175439	At2	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00003	0.684865238424326	At3	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00004	0.712816997943797	At4	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00005	0.704951856946355	At5	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00006	0.770147161878066	At6	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00007	0.659873506676037	At7	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00008	0.721527777777778	At8	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00009	0.725154215215901	At9	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00010	0.694809688581315	At10	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00011	0.764305177111717	At11	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00012	0.718617771509168	At12	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00013	0.672590567327409	At13	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00014	0.712707182320442	At14	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00015	0.672982456140351	At15	wippel_2020	arabidopsis_thaliana	col_0	root	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_root
wippel_2020_00016	0.494584837545126	At1R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00017	0.38268156424581	At2R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00018	0.477490774907749	At3R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00019	0.610955056179775	At4R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00020	0.578616352201258	At5R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00021	0.661346287300486	At6R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00022	0.471207865168539	At7R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00023	0.542813455657492	At8R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00024	0.428067700987306	At9R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00025	0.378864126527678	At10R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00026	0.600849256900212	At11R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00027	0.480959097320169	At12R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00028	0.603317208016586	At13R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00029	0.486467236467236	At14R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00030	0.485228951255539	At15R	wippel_2020	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	arabidopsis_thaliana_CAS_rhizosphere
wippel_2020_00031	0.802160702228224	Lj1	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00032	0.836473755047106	Lj2	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00033	0.858395144976399	Lj3	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00034	0.811320754716981	Lj4	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00035	0.807795698924731	Lj5	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00036	0.801765105227427	Lj6	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00037	0.83288409703504	Lj7	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00038	0.844024307900068	Lj8	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00039	0.811867835468645	Lj9	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00040	0.767552828902522	Lj10	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00041	0.8	Lj11	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00042	0.845683208701564	Lj12	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00043	0.851525423728814	Lj13	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_root
wippel_2020_00044	0.715068493150685	Lj1R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00045	0.691366417403127	Lj2R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00046	0.730982019363762	Lj3R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00047	0.663421418636996	Lj4R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00048	0.647262647262647	Lj5R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00049	0.616598079561043	Lj6R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00050	0.657657657657658	Lj7R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00051	0.680440771349862	Lj8R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00052	0.692467173462336	Lj9R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00053	0.669636737491432	Lj10R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00054	0.654295532646048	Lj11R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00055	0.762389680923286	Lj12R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00056	0.623448275862069	Lj13R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_rhizosphere
wippel_2020_00087	0.424418604651163	np1	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_soil
wippel_2020_00088	0.458687258687259	np2	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_soil
wippel_2020_00089	0.368458781362007	np3	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_soil
wippel_2020_00090	0.505772005772006	np4	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_soil
wippel_2020_00091	0.467625899280576	np5	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_soil
wippel_2020_00092	0.432355046528275	np6	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_soil
wippel_2020_00093	0.44367816091954	np7	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_soil
wippel_2020_00094	0.440347071583514	np8	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020	lotus_japonicus_CAS_soil
zgadzaj_2018_00001	0.535339398180546	2_soil_1	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00002	0.502770083102493	2_soil_2	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00003	0.538354253835425	2_soil_3	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00004	0.516262975778547	2_soil_4	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00005	0.522253129346314	2_soil_5	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00006	0.475534114403859	2_soil_6	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00007	0.744345442083619	2_GR_1	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00008	0.822690217391304	2_GR_2	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00009	0.768027210884354	2_GR_3	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00010	0.800268997982515	2_GR_4	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00011	0.83085250338295	2_GR_5	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00012	0.861837692823608	2_GR_6	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00013	0.853593015446608	2_NR_1	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00014	0.813890761968982	2_NR_2	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00015	0.807432432432432	2_NR_3	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00016	0.779132791327913	2_NR_4	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00017	0.835588633288227	2_NR_5	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00018	0.768076398362892	2_NR_6	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00019	0.841961852861035	2_SR_1	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00020	0.827193569993302	2_SR_2	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00021	0.803801765105227	2_SR_3	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00022	0.826116373477673	2_SR_4	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00023	0.825998645903859	2_SR_5	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
